canonical_request_key,prediction_example_id,participant_id,group,heldout_trial_id,episode,song_id,condition,actual_rating_A,actual_rating_B,actual_rating_C,actual_rating_D,actual_rating_E,actual_preferred_mix,actual_top_tie_set_json,actual_ranking_json,tie_status,top_tie_count,candidate_mapping_json
P017__heldout__P017__trial_04__personalised_history__phase6d_prompt_spec_v1,P017__heldout__P017__trial_04,P017,group_02,P017__trial_04,EDR-1,in_the_meantime,personalised_history,11,0,72,100,24,D,"[""D""]","{""A"":4.0,""B"":5.0,""C"":2.0,""D"":1.0,""E"":3.0}",no_ties,1,"{""A"":{""actual_mix_id"":""mix_c7bdcba64775"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/qut_b.wav"",""presentation_label"":""A"",""stimulus_id"":""in_the_meantime_qut_b"",""z_CF"":-0.1978340618743536,""z_RMS"":-0.6698107538710293,""z_SW"":-1.5468197375217057},""B"":{""actual_mix_id"":""mix_56e65a3ce054"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_k.wav"",""presentation_label"":""B"",""stimulus_id"":""in_the_meantime_du_k"",""z_CF"":1.7918041562064675,""z_RMS"":-1.1193186569455127,""z_SW"":0.9713104079970216},""C"":{""actual_mix_id"":""mix_302f0efe8a80"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_h.wav"",""presentation_label"":""C"",""stimulus_id"":""in_the_meantime_du_h"",""z_CF"":0.2719152524959843,""z_RMS"":0.6887214233465396,""z_SW"":-0.8693704120952901},""D"":{""actual_mix_id"":""mix_cdaef40f2b94"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/qut_pro.wav"",""presentation_label"":""D"",""stimulus_id"":""in_the_meantime_qut_pro"",""z_CF"":-1.4346341192827423,""z_RMS"":-0.6756280657690176,""z_SW"":1.8511013279434223},""E"":{""actual_mix_id"":""mix_9baa86357fd4"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_i.wav"",""presentation_label"":""E"",""stimulus_id"":""in_the_meantime_du_i"",""z_CF"":1.9187185345499165,""z_RMS"":-1.8990066727669184,""z_SW"":0.5415536857115313}}"
P017__heldout__P017__trial_05__non_history__phase6d_prompt_spec_v1,P017__heldout__P017__trial_05,P017,group_02,P017__trial_05,FM-1,pouring_room,non_history,71,86,100,50,0,C,"[""C""]","{""A"":3.0,""B"":2.0,""C"":1.0,""D"":4.0,""E"":5.0}",no_ties,1,"{""A"":{""actual_mix_id"":""mix_0ba76f420c1d"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_r.wav"",""presentation_label"":""A"",""stimulus_id"":""pouring_room_mcg_r"",""z_CF"":-0.521538265731174,""z_RMS"":0.2249858589620197,""z_SW"":0.8057256670690561},""B"":{""actual_mix_id"":""mix_132e75f34470"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_pro1.wav"",""presentation_label"":""B"",""stimulus_id"":""pouring_room_mcg_pro1"",""z_CF"":0.1366958746221527,""z_RMS"":1.177821012274786,""z_SW"":-0.3534041622732912},""C"":{""actual_mix_id"":""mix_cbf8555ee2b2"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_x.wav"",""presentation_label"":""C"",""stimulus_id"":""pouring_room_mcg_x"",""z_CF"":0.780552768870155,""z_RMS"":0.4494273963527286,""z_SW"":0.8086566197405122},""D"":{""actual_mix_id"":""mix_e08faaf8bbb3"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_v.wav"",""presentation_label"":""D"",""stimulus_id"":""pouring_room_mcg_v"",""z_CF"":1.112208706920678,""z_RMS"":0.2009523983216312,""z_SW"":-0.2814967551013548},""E"":{""actual_mix_id"":""mix_be2ccd4c43ff"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_t.wav"",""presentation_label"":""E"",""stimulus_id"":""pouring_room_mcg_t"",""z_CF"":1.1238301932737935,""z_RMS"":-0.0814371595061495,""z_SW"":1.926895983278192}}"
P017__heldout__P017__trial_05__personalised_history__phase6d_prompt_spec_v1,P017__heldout__P017__trial_05,P017,group_02,P017__trial_05,FM-1,pouring_room,personalised_history,71,86,100,50,0,C,"[""C""]","{""A"":3.0,""B"":2.0,""C"":1.0,""D"":4.0,""E"":5.0}",no_ties,1,"{""A"":{""actual_mix_id"":""mix_0ba76f420c1d"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_r.wav"",""presentation_label"":""A"",""stimulus_id"":""pouring_room_mcg_r"",""z_CF"":-0.521538265731174,""z_RMS"":0.2249858589620197,""z_SW"":0.8057256670690561},""B"":{""actual_mix_id"":""mix_132e75f34470"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_pro1.wav"",""presentation_label"":""B"",""stimulus_id"":""pouring_room_mcg_pro1"",""z_CF"":0.1366958746221527,""z_RMS"":1.177821012274786,""z_SW"":-0.3534041622732912},""C"":{""actual_mix_id"":""mix_cbf8555ee2b2"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_x.wav"",""presentation_label"":""C"",""stimulus_id"":""pouring_room_mcg_x"",""z_CF"":0.780552768870155,""z_RMS"":0.4494273963527286,""z_SW"":0.8086566197405122},""D"":{""actual_mix_id"":""mix_e08faaf8bbb3"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_v.wav"",""presentation_label"":""D"",""stimulus_id"":""pouring_room_mcg_v"",""z_CF"":1.112208706920678,""z_RMS"":0.2009523983216312,""z_SW"":-0.2814967551013548},""E"":{""actual_mix_id"":""mix_be2ccd4c43ff"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_t.wav"",""presentation_label"":""E"",""stimulus_id"":""pouring_room_mcg_t"",""z_CF"":1.1238301932737935,""z_RMS"":-0.0814371595061495,""z_SW"":1.926895983278192}}"
P017__heldout__P017__trial_06__non_history__phase6d_prompt_spec_v1,P017__heldout__P017__trial_06,P017,group_02,P017__trial_06,FM-1,in_the_meantime,non_history,73,100,26,0,13,B,"[""B""]","{""A"":2.0,""B"":1.0,""C"":3.0,""D"":5.0,""E"":4.0}",no_ties,1,"{""A"":{""actual_mix_id"":""mix_302f0efe8a80"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_h.wav"",""presentation_label"":""A"",""stimulus_id"":""in_the_meantime_du_h"",""z_CF"":0.2719152524959843,""z_RMS"":0.6887214233465396,""z_SW"":-0.8693704120952901},""B"":{""actual_mix_id"":""mix_9baa86357fd4"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_i.wav"",""presentation_label"":""B"",""stimulus_id"":""in_the_meantime_du_i"",""z_CF"":1.9187185345499165,""z_RMS"":-1.8990066727669184,""z_SW"":0.5415536857115313},""C"":{""actual_mix_id"":""mix_56e65a3ce054"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_k.wav"",""presentation_label"":""C"",""stimulus_id"":""in_the_meantime_du_k"",""z_CF"":1.7918041562064675,""z_RMS"":-1.1193186569455127,""z_SW"":0.9713104079970216},""D"":{""actual_mix_id"":""mix_c7bdcba64775"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/qut_b.wav"",""presentation_label"":""D"",""stimulus_id"":""in_the_meantime_qut_b"",""z_CF"":-0.1978340618743536,""z_RMS"":-0.6698107538710293,""z_SW"":-1.5468197375217057},""E"":{""actual_mix_id"":""mix_cdaef40f2b94"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/qut_pro.wav"",""presentation_label"":""E"",""stimulus_id"":""in_the_meantime_qut_pro"",""z_CF"":-1.4346341192827423,""z_RMS"":-0.6756280657690176,""z_SW"":1.8511013279434223}}"
P017__heldout__P017__trial_06__personalised_history__phase6d_prompt_spec_v1,P017__heldout__P017__trial_06,P017,group_02,P017__trial_06,FM-1,in_the_meantime,personalised_history,73,100,26,0,13,B,"[""B""]","{""A"":2.0,""B"":1.0,""C"":3.0,""D"":5.0,""E"":4.0}",no_ties,1,"{""A"":{""actual_mix_id"":""mix_302f0efe8a80"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_h.wav"",""presentation_label"":""A"",""stimulus_id"":""in_the_meantime_du_h"",""z_CF"":0.2719152524959843,""z_RMS"":0.6887214233465396,""z_SW"":-0.8693704120952901},""B"":{""actual_mix_id"":""mix_9baa86357fd4"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_i.wav"",""presentation_label"":""B"",""stimulus_id"":""in_the_meantime_du_i"",""z_CF"":1.9187185345499165,""z_RMS"":-1.8990066727669184,""z_SW"":0.5415536857115313},""C"":{""actual_mix_id"":""mix_56e65a3ce054"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_k.wav"",""presentation_label"":""C"",""stimulus_id"":""in_the_meantime_du_k"",""z_CF"":1.7918041562064675,""z_RMS"":-1.1193186569455127,""z_SW"":0.9713104079970216},""D"":{""actual_mix_id"":""mix_c7bdcba64775"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/qut_b.wav"",""presentation_label"":""D"",""stimulus_id"":""in_the_meantime_qut_b"",""z_CF"":-0.1978340618743536,""z_RMS"":-0.6698107538710293,""z_SW"":-1.5468197375217057},""E"":{""actual_mix_id"":""mix_cdaef40f2b94"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/qut_pro.wav"",""presentation_label"":""E"",""stimulus_id"":""in_the_meantime_qut_pro"",""z_CF"":-1.4346341192827423,""z_RMS"":-0.6756280657690176,""z_SW"":1.8511013279434223}}"
P018__heldout__P018__trial_01__non_history__phase6d_prompt_spec_v1,P018__heldout__P018__trial_01,P018,group_02,P018__trial_01,EDR-2,pouring_room,non_history,100,100,100,100,100,,"[""A"",""B"",""C"",""D"",""E""]","{""A"":3.0,""B"":3.0,""C"":3.0,""D"":3.0,""E"":3.0}",top_rating_tie,5,"{""A"":{""actual_mix_id"":""mix_0ba76f420c1d"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_r.wav"",""presentation_label"":""A"",""stimulus_id"":""pouring_room_mcg_r"",""z_CF"":-0.521538265731174,""z_RMS"":0.2249858589620197,""z_SW"":0.8057256670690561},""B"":{""actual_mix_id"":""mix_cbf8555ee2b2"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_x.wav"",""presentation_label"":""B"",""stimulus_id"":""pouring_room_mcg_x"",""z_CF"":0.780552768870155,""z_RMS"":0.4494273963527286,""z_SW"":0.8086566197405122},""C"":{""actual_mix_id"":""mix_132e75f34470"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_pro1.wav"",""presentation_label"":""C"",""stimulus_id"":""pouring_room_mcg_pro1"",""z_CF"":0.1366958746221527,""z_RMS"":1.177821012274786,""z_SW"":-0.3534041622732912},""D"":{""actual_mix_id"":""mix_e08faaf8bbb3"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_v.wav"",""presentation_label"":""D"",""stimulus_id"":""pouring_room_mcg_v"",""z_CF"":1.112208706920678,""z_RMS"":0.2009523983216312,""z_SW"":-0.2814967551013548},""E"":{""actual_mix_id"":""mix_be2ccd4c43ff"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_t.wav"",""presentation_label"":""E"",""stimulus_id"":""pouring_room_mcg_t"",""z_CF"":1.1238301932737935,""z_RMS"":-0.0814371595061495,""z_SW"":1.926895983278192}}"
P018__heldout__P018__trial_01__personalised_history__phase6d_prompt_spec_v1,P018__heldout__P018__trial_01,P018,group_02,P018__trial_01,EDR-2,pouring_room,personalised_history,100,100,100,100,100,,"[""A"",""B"",""C"",""D"",""E""]","{""A"":3.0,""B"":3.0,""C"":3.0,""D"":3.0,""E"":3.0}",top_rating_tie,5,"{""A"":{""actual_mix_id"":""mix_0ba76f420c1d"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_r.wav"",""presentation_label"":""A"",""stimulus_id"":""pouring_room_mcg_r"",""z_CF"":-0.521538265731174,""z_RMS"":0.2249858589620197,""z_SW"":0.8057256670690561},""B"":{""actual_mix_id"":""mix_cbf8555ee2b2"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_x.wav"",""presentation_label"":""B"",""stimulus_id"":""pouring_room_mcg_x"",""z_CF"":0.780552768870155,""z_RMS"":0.4494273963527286,""z_SW"":0.8086566197405122},""C"":{""actual_mix_id"":""mix_132e75f34470"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_pro1.wav"",""presentation_label"":""C"",""stimulus_id"":""pouring_room_mcg_pro1"",""z_CF"":0.1366958746221527,""z_RMS"":1.177821012274786,""z_SW"":-0.3534041622732912},""D"":{""actual_mix_id"":""mix_e08faaf8bbb3"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_v.wav"",""presentation_label"":""D"",""stimulus_id"":""pouring_room_mcg_v"",""z_CF"":1.112208706920678,""z_RMS"":0.2009523983216312,""z_SW"":-0.2814967551013548},""E"":{""actual_mix_id"":""mix_be2ccd4c43ff"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_t.wav"",""presentation_label"":""E"",""stimulus_id"":""pouring_room_mcg_t"",""z_CF"":1.1238301932737935,""z_RMS"":-0.0814371595061495,""z_SW"":1.926895983278192}}"
P018__heldout__P018__trial_02__non_history__phase6d_prompt_spec_v1,P018__heldout__P018__trial_02,P018,group_02,P018__trial_02,EDR-2,in_the_meantime,non_history,76,70,62,77,62,D,"[""D""]","{""A"":2.0,""B"":3.0,""C"":4.5,""D"":1.0,""E"":4.5}",non_top_tie,1,"{""A"":{""actual_mix_id"":""mix_c7bdcba64775"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/qut_b.wav"",""presentation_label"":""A"",""stimulus_id"":""in_the_meantime_qut_b"",""z_CF"":-0.1978340618743536,""z_RMS"":-0.6698107538710293,""z_SW"":-1.5468197375217057},""B"":{""actual_mix_id"":""mix_302f0efe8a80"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_h.wav"",""presentation_label"":""B"",""stimulus_id"":""in_the_meantime_du_h"",""z_CF"":0.2719152524959843,""z_RMS"":0.6887214233465396,""z_SW"":-0.8693704120952901},""C"":{""actual_mix_id"":""mix_9baa86357fd4"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_i.wav"",""presentation_label"":""C"",""stimulus_id"":""in_the_meantime_du_i"",""z_CF"":1.9187185345499165,""z_RMS"":-1.8990066727669184,""z_SW"":0.5415536857115313},""D"":{""actual_mix_id"":""mix_56e65a3ce054"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_k.wav"",""presentation_label"":""D"",""stimulus_id"":""in_the_meantime_du_k"",""z_CF"":1.7918041562064675,""z_RMS"":-1.1193186569455127,""z_SW"":0.9713104079970216},""E"":{""actual_mix_id"":""mix_cdaef40f2b94"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/qut_pro.wav"",""presentation_label"":""E"",""stimulus_id"":""in_the_meantime_qut_pro"",""z_CF"":-1.4346341192827423,""z_RMS"":-0.6756280657690176,""z_SW"":1.8511013279434223}}"
P018__heldout__P018__trial_02__personalised_history__phase6d_prompt_spec_v1,P018__heldout__P018__trial_02,P018,group_02,P018__trial_02,EDR-2,in_the_meantime,personalised_history,76,70,62,77,62,D,"[""D""]","{""A"":2.0,""B"":3.0,""C"":4.5,""D"":1.0,""E"":4.5}",non_top_tie,1,"{""A"":{""actual_mix_id"":""mix_c7bdcba64775"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/qut_b.wav"",""presentation_label"":""A"",""stimulus_id"":""in_the_meantime_qut_b"",""z_CF"":-0.1978340618743536,""z_RMS"":-0.6698107538710293,""z_SW"":-1.5468197375217057},""B"":{""actual_mix_id"":""mix_302f0efe8a80"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_h.wav"",""presentation_label"":""B"",""stimulus_id"":""in_the_meantime_du_h"",""z_CF"":0.2719152524959843,""z_RMS"":0.6887214233465396,""z_SW"":-0.8693704120952901},""C"":{""actual_mix_id"":""mix_9baa86357fd4"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_i.wav"",""presentation_label"":""C"",""stimulus_id"":""in_the_meantime_du_i"",""z_CF"":1.9187185345499165,""z_RMS"":-1.8990066727669184,""z_SW"":0.5415536857115313},""D"":{""actual_mix_id"":""mix_56e65a3ce054"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_k.wav"",""presentation_label"":""D"",""stimulus_id"":""in_the_meantime_du_k"",""z_CF"":1.7918041562064675,""z_RMS"":-1.1193186569455127,""z_SW"":0.9713104079970216},""E"":{""actual_mix_id"":""mix_cdaef40f2b94"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/qut_pro.wav"",""presentation_label"":""E"",""stimulus_id"":""in_the_meantime_qut_pro"",""z_CF"":-1.4346341192827423,""z_RMS"":-0.6756280657690176,""z_SW"":1.8511013279434223}}"
P018__heldout__P018__trial_03__non_history__phase6d_prompt_spec_v1,P018__heldout__P018__trial_03,P018,group_02,P018__trial_03,FM-1,pouring_room,non_history,0,0,0,0,0,,"[""A"",""B"",""C"",""D"",""E""]","{""A"":3.0,""B"":3.0,""C"":3.0,""D"":3.0,""E"":3.0}",top_rating_tie,5,"{""A"":{""actual_mix_id"":""mix_e08faaf8bbb3"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_v.wav"",""presentation_label"":""A"",""stimulus_id"":""pouring_room_mcg_v"",""z_CF"":1.112208706920678,""z_RMS"":0.2009523983216312,""z_SW"":-0.2814967551013548},""B"":{""actual_mix_id"":""mix_132e75f34470"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_pro1.wav"",""presentation_label"":""B"",""stimulus_id"":""pouring_room_mcg_pro1"",""z_CF"":0.1366958746221527,""z_RMS"":1.177821012274786,""z_SW"":-0.3534041622732912},""C"":{""actual_mix_id"":""mix_be2ccd4c43ff"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_t.wav"",""presentation_label"":""C"",""stimulus_id"":""pouring_room_mcg_t"",""z_CF"":1.1238301932737935,""z_RMS"":-0.0814371595061495,""z_SW"":1.926895983278192},""D"":{""actual_mix_id"":""mix_0ba76f420c1d"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_r.wav"",""presentation_label"":""D"",""stimulus_id"":""pouring_room_mcg_r"",""z_CF"":-0.521538265731174,""z_RMS"":0.2249858589620197,""z_SW"":0.8057256670690561},""E"":{""actual_mix_id"":""mix_cbf8555ee2b2"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_x.wav"",""presentation_label"":""E"",""stimulus_id"":""pouring_room_mcg_x"",""z_CF"":0.780552768870155,""z_RMS"":0.4494273963527286,""z_SW"":0.8086566197405122}}"
P018__heldout__P018__trial_03__personalised_history__phase6d_prompt_spec_v1,P018__heldout__P018__trial_03,P018,group_02,P018__trial_03,FM-1,pouring_room,personalised_history,0,0,0,0,0,,"[""A"",""B"",""C"",""D"",""E""]","{""A"":3.0,""B"":3.0,""C"":3.0,""D"":3.0,""E"":3.0}",top_rating_tie,5,"{""A"":{""actual_mix_id"":""mix_e08faaf8bbb3"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_v.wav"",""presentation_label"":""A"",""stimulus_id"":""pouring_room_mcg_v"",""z_CF"":1.112208706920678,""z_RMS"":0.2009523983216312,""z_SW"":-0.2814967551013548},""B"":{""actual_mix_id"":""mix_132e75f34470"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_pro1.wav"",""presentation_label"":""B"",""stimulus_id"":""pouring_room_mcg_pro1"",""z_CF"":0.1366958746221527,""z_RMS"":1.177821012274786,""z_SW"":-0.3534041622732912},""C"":{""actual_mix_id"":""mix_be2ccd4c43ff"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_t.wav"",""presentation_label"":""C"",""stimulus_id"":""pouring_room_mcg_t"",""z_CF"":1.1238301932737935,""z_RMS"":-0.0814371595061495,""z_SW"":1.926895983278192},""D"":{""actual_mix_id"":""mix_0ba76f420c1d"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_r.wav"",""presentation_label"":""D"",""stimulus_id"":""pouring_room_mcg_r"",""z_CF"":-0.521538265731174,""z_RMS"":0.2249858589620197,""z_SW"":0.8057256670690561},""E"":{""actual_mix_id"":""mix_cbf8555ee2b2"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_b_pouring_room/mcg_x.wav"",""presentation_label"":""E"",""stimulus_id"":""pouring_room_mcg_x"",""z_CF"":0.780552768870155,""z_RMS"":0.4494273963527286,""z_SW"":0.8086566197405122}}"
P018__heldout__P018__trial_04__non_history__phase6d_prompt_spec_v1,P018__heldout__P018__trial_04,P018,group_02,P018__trial_04,FM-1,in_the_meantime,non_history,0,0,0,0,0,,"[""A"",""B"",""C"",""D"",""E""]","{""A"":3.0,""B"":3.0,""C"":3.0,""D"":3.0,""E"":3.0}",top_rating_tie,5,"{""A"":{""actual_mix_id"":""mix_56e65a3ce054"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_k.wav"",""presentation_label"":""A"",""stimulus_id"":""in_the_meantime_du_k"",""z_CF"":1.7918041562064675,""z_RMS"":-1.1193186569455127,""z_SW"":0.9713104079970216},""B"":{""actual_mix_id"":""mix_302f0efe8a80"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_h.wav"",""presentation_label"":""B"",""stimulus_id"":""in_the_meantime_du_h"",""z_CF"":0.2719152524959843,""z_RMS"":0.6887214233465396,""z_SW"":-0.8693704120952901},""C"":{""actual_mix_id"":""mix_c7bdcba64775"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/qut_b.wav"",""presentation_label"":""C"",""stimulus_id"":""in_the_meantime_qut_b"",""z_CF"":-0.1978340618743536,""z_RMS"":-0.6698107538710293,""z_SW"":-1.5468197375217057},""D"":{""actual_mix_id"":""mix_9baa86357fd4"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/du_i.wav"",""presentation_label"":""D"",""stimulus_id"":""in_the_meantime_du_i"",""z_CF"":1.9187185345499165,""z_RMS"":-1.8990066727669184,""z_SW"":0.5415536857115313},""E"":{""actual_mix_id"":""mix_cdaef40f2b94"",""audio_path"":""assets/audio/study-stimuli/main-study/group_02/song_a_in_the_meantime/qut_pro.wav"",""presentation_label"":""E"",""stimulus_id"":""in_the_meantime_qut_pro"",""z_CF"":-1.4346341192827423,""z_RMS"":-0.6756280657690176,""z_SW"":1.8511013279434223}}"
