source,method_key,model_key,model_label,condition,prediction_example_id,participant_id,group,episode,song_id,predicted_preferred_mix,actual_top_tie_set,top1_correct,spearman
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P028__heldout__P028__trial_03,P028,group_01,FM-1,lead_me,D,D,1,0.5
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P028__heldout__P028__trial_04,P028,group_01,FM-1,id_like_to_know,C,D,0,0.2
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P028__heldout__P028__trial_05,P028,group_01,EDR-1,id_like_to_know,B,A,0,-0.3
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P028__heldout__P028__trial_06,P028,group_01,EDR-1,lead_me,B,A,0,0.3
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P029__heldout__P029__trial_01,P029,group_02,EDR-1,pouring_room,A,C,0,-0.9
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P029__heldout__P029__trial_02,P029,group_02,EDR-1,in_the_meantime,B,A,0,-0.2
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P029__heldout__P029__trial_03,P029,group_02,EDR-2,pouring_room,E,B,0,0.3
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P029__heldout__P029__trial_04,P029,group_02,EDR-2,in_the_meantime,B,C,0,-1.0
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P029__heldout__P029__trial_05,P029,group_02,FM-1,pouring_room,C,B,0,-0.1
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P029__heldout__P029__trial_06,P029,group_02,FM-1,in_the_meantime,E,E,1,0.0
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P030__heldout__P030__trial_01,P030,group_02,FM-1,in_the_meantime,D,C,0,0.3
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P030__heldout__P030__trial_02,P030,group_02,FM-1,pouring_room,D,C,0,0.6
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P030__heldout__P030__trial_03,P030,group_02,EDR-2,in_the_meantime,D,A,0,-0.8
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P030__heldout__P030__trial_04,P030,group_02,EDR-2,pouring_room,A,E,0,-0.5
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P030__heldout__P030__trial_05,P030,group_02,EDR-1,pouring_room,E,C,0,-0.3
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P030__heldout__P030__trial_06,P030,group_02,EDR-1,in_the_meantime,E,C,0,-0.1
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P031__heldout__P031__trial_01,P031,group_01,FM-1,id_like_to_know,C,E,0,-1.0
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P031__heldout__P031__trial_02,P031,group_01,FM-1,lead_me,D,E,0,-0.3
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P031__heldout__P031__trial_03,P031,group_01,EDR-2,id_like_to_know,C,A,0,-0.3
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P031__heldout__P031__trial_04,P031,group_01,EDR-2,lead_me,C,A,0,-0.3
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P031__heldout__P031__trial_05,P031,group_01,EDR-1,id_like_to_know,B,A,0,-0.2
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P031__heldout__P031__trial_06,P031,group_01,EDR-1,lead_me,D,C,0,0.4
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P032__heldout__P032__trial_01,P032,group_02,EDR-2,pouring_room,E,D,0,-0.4
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P032__heldout__P032__trial_02,P032,group_02,EDR-2,in_the_meantime,C,A,0,0.0
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P032__heldout__P032__trial_03,P032,group_02,EDR-1,pouring_room,D,C,0,-0.5
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P032__heldout__P032__trial_04,P032,group_02,EDR-1,in_the_meantime,B,C,0,-0.3
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P032__heldout__P032__trial_05,P032,group_02,FM-1,in_the_meantime,A,A,1,0.0
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P032__heldout__P032__trial_06,P032,group_02,FM-1,pouring_room,D,D,1,0.2
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P033__heldout__P033__trial_01,P033,group_02,FM-1,pouring_room,E,E,1,0.3
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P033__heldout__P033__trial_02,P033,group_02,FM-1,in_the_meantime,B,D,0,-0.3
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P033__heldout__P033__trial_03,P033,group_02,EDR-2,pouring_room,A,B,0,-0.3
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P033__heldout__P033__trial_04,P033,group_02,EDR-2,in_the_meantime,D,C,0,0.0
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P033__heldout__P033__trial_05,P033,group_02,EDR-1,in_the_meantime,D,B,0,-0.5
llm,claude_sonnet__non_history,claude_sonnet,Claude Sonnet 5,non_history,P033__heldout__P033__trial_06,P033,group_02,EDR-1,pouring_room,A,E,0,0.0
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P001__heldout__P001__trial_01,P001,group_01,FM-1,lead_me,C,E,0,0.6
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P001__heldout__P001__trial_02,P001,group_01,FM-1,id_like_to_know,B,E,0,0.6
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P001__heldout__P001__trial_03,P001,group_01,EDR-2,id_like_to_know,C,B,0,-0.3
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P001__heldout__P001__trial_04,P001,group_01,EDR-2,lead_me,D,E,0,-0.2
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P001__heldout__P001__trial_05,P001,group_01,EDR-1,lead_me,A,C,0,0.1
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P001__heldout__P001__trial_06,P001,group_01,EDR-1,id_like_to_know,D,D,1,0.9
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P002__heldout__P002__trial_01,P002,group_01,EDR-2,id_like_to_know,D,B,0,0.2
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P002__heldout__P002__trial_02,P002,group_01,EDR-2,lead_me,C,B,0,0.5
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P002__heldout__P002__trial_03,P002,group_01,EDR-1,id_like_to_know,C,A,0,0.5
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P002__heldout__P002__trial_04,P002,group_01,EDR-1,lead_me,B,C,0,0.6
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P002__heldout__P002__trial_05,P002,group_01,FM-1,lead_me,D,C,0,0.1
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P002__heldout__P002__trial_06,P002,group_01,FM-1,id_like_to_know,C,C,1,0.6
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P003__heldout__P003__trial_01,P003,group_01,EDR-1,lead_me,A,E,0,-0.3
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P003__heldout__P003__trial_02,P003,group_01,EDR-1,id_like_to_know,A,C,0,0.3
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P003__heldout__P003__trial_03,P003,group_01,EDR-2,lead_me,E,D,0,0.7
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P003__heldout__P003__trial_04,P003,group_01,EDR-2,id_like_to_know,B,D,0,0.3
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P003__heldout__P003__trial_05,P003,group_01,FM-1,id_like_to_know,E,D,0,0.9
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P003__heldout__P003__trial_06,P003,group_01,FM-1,lead_me,E,B,0,0.5
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P004__heldout__P004__trial_01,P004,group_01,FM-1,lead_me,E,A,0,0.8
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P004__heldout__P004__trial_02,P004,group_01,FM-1,id_like_to_know,A,E,0,-0.22360679774997896
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P004__heldout__P004__trial_03,P004,group_01,EDR-1,id_like_to_know,E,C,0,0.3
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P004__heldout__P004__trial_04,P004,group_01,EDR-1,lead_me,C,D,0,-0.10259783520851541
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P004__heldout__P004__trial_05,P004,group_01,EDR-2,id_like_to_know,C,D,0,0.3
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P004__heldout__P004__trial_06,P004,group_01,EDR-2,lead_me,E,E,1,0.4
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P005__heldout__P005__trial_01,P005,group_02,FM-1,in_the_meantime,E,A,0,-0.1
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P005__heldout__P005__trial_02,P005,group_02,FM-1,pouring_room,C,E,0,0.6
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P005__heldout__P005__trial_03,P005,group_02,EDR-2,pouring_room,E,D,0,0.6
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P005__heldout__P005__trial_04,P005,group_02,EDR-2,in_the_meantime,A,E,0,-0.2
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P005__heldout__P005__trial_05,P005,group_02,EDR-1,in_the_meantime,B,E,0,0.6
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P005__heldout__P005__trial_06,P005,group_02,EDR-1,pouring_room,C,E,0,0.9
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P006__heldout__P006__trial_01,P006,group_01,EDR-1,lead_me,A,A,1,0.1
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P006__heldout__P006__trial_02,P006,group_01,EDR-1,id_like_to_know,E,C,0,0.2
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P006__heldout__P006__trial_03,P006,group_01,EDR-2,id_like_to_know,C,B,0,0.2
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P006__heldout__P006__trial_04,P006,group_01,EDR-2,lead_me,A,A,1,0.3
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P006__heldout__P006__trial_05,P006,group_01,FM-1,id_like_to_know,D,C,0,0.2
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P006__heldout__P006__trial_06,P006,group_01,FM-1,lead_me,B,B,1,0.1
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P007__heldout__P007__trial_01,P007,group_02,EDR-1,in_the_meantime,C,C,1,0.9
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P007__heldout__P007__trial_02,P007,group_02,EDR-1,pouring_room,E,A,0,0.4
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P007__heldout__P007__trial_03,P007,group_02,FM-1,pouring_room,E,C,0,0.0
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P007__heldout__P007__trial_04,P007,group_02,FM-1,in_the_meantime,C,E,0,-0.10259783520851541
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P007__heldout__P007__trial_05,P007,group_02,EDR-2,in_the_meantime,C,C,1,0.9
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P007__heldout__P007__trial_06,P007,group_02,EDR-2,pouring_room,D,A,0,0.7
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P008__heldout__P008__trial_01,P008,group_01,FM-1,lead_me,D,D,1,0.7
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P008__heldout__P008__trial_02,P008,group_01,FM-1,id_like_to_know,D,A,0,0.6
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P008__heldout__P008__trial_03,P008,group_01,EDR-2,lead_me,E,A,0,-0.8
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P008__heldout__P008__trial_04,P008,group_01,EDR-2,id_like_to_know,E,D,0,0.1
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P008__heldout__P008__trial_05,P008,group_01,EDR-1,id_like_to_know,E,A,0,-0.3
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P008__heldout__P008__trial_06,P008,group_01,EDR-1,lead_me,C,A,0,-0.8
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P009__heldout__P009__trial_01,P009,group_02,FM-1,pouring_room,E,A,0,0.1
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P009__heldout__P009__trial_02,P009,group_02,FM-1,in_the_meantime,B,D,0,-0.5
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P009__heldout__P009__trial_03,P009,group_02,EDR-1,in_the_meantime,A,D,0,-0.6
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P009__heldout__P009__trial_04,P009,group_02,EDR-1,pouring_room,A,A,1,1.0
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P009__heldout__P009__trial_05,P009,group_02,EDR-2,pouring_room,E,E,1,0.6
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P009__heldout__P009__trial_06,P009,group_02,EDR-2,in_the_meantime,E,B,0,-0.1
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P010__heldout__P010__trial_01,P010,group_01,FM-1,lead_me,C,D,0,-0.6
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P010__heldout__P010__trial_02,P010,group_01,FM-1,id_like_to_know,C,C,1,0.2
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P010__heldout__P010__trial_03,P010,group_01,EDR-1,id_like_to_know,C,C,1,0.3
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P010__heldout__P010__trial_04,P010,group_01,EDR-1,lead_me,C,D,0,-0.1
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P010__heldout__P010__trial_05,P010,group_01,EDR-2,lead_me,C,A|C,1,0.6668859288553503
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P010__heldout__P010__trial_06,P010,group_01,EDR-2,id_like_to_know,B,A|B|C|D|E,1,0.0
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P011__heldout__P011__trial_01,P011,group_02,EDR-2,in_the_meantime,E,B,0,0.1
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P011__heldout__P011__trial_02,P011,group_02,EDR-2,pouring_room,A,C,0,0.7
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P011__heldout__P011__trial_03,P011,group_02,FM-1,pouring_room,C,A,0,0.9
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P011__heldout__P011__trial_04,P011,group_02,FM-1,in_the_meantime,A,D,0,0.9
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P011__heldout__P011__trial_05,P011,group_02,EDR-1,in_the_meantime,C,E,0,0.8
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P011__heldout__P011__trial_06,P011,group_02,EDR-1,pouring_room,C,D,0,-0.5
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P012__heldout__P012__trial_01,P012,group_01,EDR-1,lead_me,A,D,0,0.1
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P012__heldout__P012__trial_02,P012,group_01,EDR-1,id_like_to_know,A,D,0,-0.35909242322980395
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P012__heldout__P012__trial_03,P012,group_01,EDR-2,lead_me,C,B,0,-0.22360679774997896
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P012__heldout__P012__trial_04,P012,group_01,EDR-2,id_like_to_know,A,C|E,0,-0.31622776601683794
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P012__heldout__P012__trial_05,P012,group_01,FM-1,id_like_to_know,A,A|B|C|D|E,1,0.0
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P012__heldout__P012__trial_06,P012,group_01,FM-1,lead_me,A,D,0,-0.30779350562554625
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P013__heldout__P013__trial_01,P013,group_02,EDR-1,in_the_meantime,C,C,1,0.1
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P013__heldout__P013__trial_02,P013,group_02,EDR-1,pouring_room,E,A|B|C|D|E,1,0.0
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P013__heldout__P013__trial_03,P013,group_02,FM-1,pouring_room,C,A|B|C|D|E,1,0.0
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P013__heldout__P013__trial_04,P013,group_02,FM-1,in_the_meantime,D,B|C|D|E,1,0.7071067811865475
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P013__heldout__P013__trial_05,P013,group_02,EDR-2,pouring_room,D,A|B|C|D|E,1,0.0
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P013__heldout__P013__trial_06,P013,group_02,EDR-2,in_the_meantime,D,D,1,0.7
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P014__heldout__P014__trial_01,P014,group_01,EDR-2,lead_me,D,E,0,-0.5
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P014__heldout__P014__trial_02,P014,group_01,EDR-2,id_like_to_know,E,E,1,0.3
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P014__heldout__P014__trial_03,P014,group_01,FM-1,lead_me,B,E,0,0.6
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P014__heldout__P014__trial_04,P014,group_01,FM-1,id_like_to_know,E,E,1,1.0
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P014__heldout__P014__trial_05,P014,group_01,EDR-1,id_like_to_know,E,E,1,0.3
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P014__heldout__P014__trial_06,P014,group_01,EDR-1,lead_me,B,E,0,-0.3
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P015__heldout__P015__trial_01,P015,group_01,EDR-1,lead_me,A,A,1,0.9
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P015__heldout__P015__trial_02,P015,group_01,EDR-1,id_like_to_know,D,D,1,0.9
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P015__heldout__P015__trial_03,P015,group_01,EDR-2,id_like_to_know,D,D,1,0.9
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P015__heldout__P015__trial_04,P015,group_01,EDR-2,lead_me,A,A,1,0.7
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P015__heldout__P015__trial_05,P015,group_01,FM-1,lead_me,A,E,0,0.5
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P015__heldout__P015__trial_06,P015,group_01,FM-1,id_like_to_know,D,B,0,0.2
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P016__heldout__P016__trial_01,P016,group_01,FM-1,lead_me,B,D,0,-0.7181848464596079
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P016__heldout__P016__trial_02,P016,group_01,FM-1,id_like_to_know,A,C,0,0.2
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P016__heldout__P016__trial_03,P016,group_01,EDR-2,id_like_to_know,E,C,0,0.9
llm,claude_sonnet__personalised_history,claude_sonnet,Claude Sonnet 5,personalised_history,P016__heldout__P016__trial_04,P016,group_01,EDR-2,lead_me,C,E,0,-0.3
