trial_id,presentation_label,phase3_stimulus_id,phase6b_stimulus_id,phase3_mix_id,phase6b_mix_id,phase3_observed_rating,phase6b_human_rating,stimulus_match,mix_match,rating_match,aligned
P031__trial_06,D,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,14.0,14,True,True,True,True
P031__trial_06,E,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,31.0,31,True,True,True,True
P032__trial_01,A,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,55.0,55,True,True,True,True
P032__trial_01,B,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,31.0,31,True,True,True,True
P032__trial_01,C,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,43.0,43,True,True,True,True
P032__trial_01,D,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,79.0,79,True,True,True,True
P032__trial_01,E,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,17.0,17,True,True,True,True
P032__trial_02,A,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,79.0,79,True,True,True,True
P032__trial_02,B,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,15.0,15,True,True,True,True
P032__trial_02,C,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,58.0,58,True,True,True,True
P032__trial_02,D,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,43.0,43,True,True,True,True
P032__trial_02,E,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,26.0,26,True,True,True,True
P032__trial_03,A,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,14.0,14,True,True,True,True
P032__trial_03,B,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,41.0,41,True,True,True,True
P032__trial_03,C,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,76.0,76,True,True,True,True
P032__trial_03,D,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,26.0,26,True,True,True,True
P032__trial_03,E,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,59.0,59,True,True,True,True
P032__trial_04,A,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,26.0,26,True,True,True,True
P032__trial_04,B,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,46.0,46,True,True,True,True
P032__trial_04,C,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,78.0,78,True,True,True,True
P032__trial_04,D,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,10.0,10,True,True,True,True
P032__trial_04,E,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,68.0,68,True,True,True,True
P032__trial_05,A,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,83.0,83,True,True,True,True
P032__trial_05,B,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,72.0,72,True,True,True,True
P032__trial_05,C,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,11.0,11,True,True,True,True
P032__trial_05,D,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,46.0,46,True,True,True,True
P032__trial_05,E,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,30.0,30,True,True,True,True
P032__trial_06,A,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,25.0,25,True,True,True,True
P032__trial_06,B,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,41.0,41,True,True,True,True
P032__trial_06,C,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,14.0,14,True,True,True,True
P032__trial_06,D,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,64.0,64,True,True,True,True
P032__trial_06,E,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,53.0,53,True,True,True,True
P033__trial_01,A,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,17.0,17,True,True,True,True
P033__trial_01,B,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,31.0,31,True,True,True,True
P033__trial_01,C,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,1.0,1,True,True,True,True
P033__trial_01,D,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,2.0,2,True,True,True,True
P033__trial_01,E,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,40.0,40,True,True,True,True
P033__trial_02,A,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,22.0,22,True,True,True,True
P033__trial_02,B,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,32.0,32,True,True,True,True
P033__trial_02,C,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,16.0,16,True,True,True,True
P033__trial_02,D,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,39.0,39,True,True,True,True
P033__trial_02,E,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,5.0,5,True,True,True,True
P033__trial_03,A,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,29.0,29,True,True,True,True
P033__trial_03,B,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,83.0,83,True,True,True,True
P033__trial_03,C,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,55.0,55,True,True,True,True
P033__trial_03,D,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,47.0,47,True,True,True,True
P033__trial_03,E,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,22.0,22,True,True,True,True
P033__trial_04,A,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,36.0,36,True,True,True,True
P033__trial_04,B,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,64.0,64,True,True,True,True
P033__trial_04,C,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,74.0,74,True,True,True,True
P033__trial_04,D,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,3.0,3,True,True,True,True
P033__trial_04,E,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,11.0,11,True,True,True,True
P033__trial_05,A,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,13.0,13,True,True,True,True
P033__trial_05,B,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,78.0,78,True,True,True,True
P033__trial_05,C,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,39.0,39,True,True,True,True
P033__trial_05,D,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,0.0,0,True,True,True,True
P033__trial_05,E,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,55.0,55,True,True,True,True
P033__trial_06,A,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,78.0,78,True,True,True,True
P033__trial_06,B,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,50.0,50,True,True,True,True
P033__trial_06,C,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,36.0,36,True,True,True,True
P033__trial_06,D,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,24.0,24,True,True,True,True
P033__trial_06,E,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,88.0,88,True,True,True,True
